step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,nameOrig_outDegree,nameDest_inDegree,HourOfDay,DayOfWeek,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,account_age_steps,txn_amount_vs_historical_avg,orig_community_id,dest_community_id,is_cross_community_txn,payee_past_fraud_ratio,is_single_path_transfer,isComplexFraud,avg_txn_amount_last_5,txn_count_orig,is_night_txn,is_weekend,orig_balance_change,dest_balance_change,txn_vs_orig_balance,txn_vs_dest_balance,degree_ratio,is_cross_community_txn_num,is_single_path_transfer_num,transaction_type,fraud_type
20,CASH_IN,213164.45,C1853962903,3998781.83,4211946.28,C1353243563,225801.69,12637.24,0,0,1,1,20,0,1,0,0,0,0,0,1.0,37738,37738,0,0.0,0,0,0,1,0,0,-0.053307347,-0.9440339,0.053307347,0.9440339,1.0,0,0,credit,Normal
18,PAYMENT,2860.77,C1902749985,11615.0,8754.23,M2009349388,0.0,0.0,0,0,1,1,18,0,0,0,0,1,0,0,1.0,32731,32731,0,0.0,0,0,0,1,0,0,0.246299613,0.0,0.246299613,2860770000.0,1.0,0,0,upi,Normal
143,CASH_IN,101618.83,C693280995,1917295.0,2018913.83,C280721163,202145.99,100527.16,0,0,1,1,23,5,1,0,0,0,0,0,1.0,108483,108483,0,0.0,0,0,0,1,0,1,-0.053001145,-0.502700202,0.053001145,0.502700202,1.0,0,0,credit,Normal
225,CASH_IN,46514.66,C440040031,3488.0,50002.66,C578739896,2277681.89,2231167.23,0,0,1,2,9,2,1,0,0,0,0,0,1.0,202752,202752,0,0.0,0,0,0,1,0,0,-13.335625,-0.02042193,13.335625,0.02042193,0.666666667,0,0,credit,Normal
131,CASH_IN,475194.89,C158298774,29883.0,505077.89,C1899873555,6746363.69,6271168.8,0,0,1,7,11,5,1,0,0,0,0,0,1.0,24275,24275,0,0.0,0,0,0,1,0,1,-15.90184687,-0.070437188,15.90184687,0.070437188,0.25,0,0,credit,Normal
12,CASH_OUT,176123.99,C1046084369,0.0,0.0,C1626533496,3842928.68,5177310.76,0,0,1,3,12,0,0,1,0,0,0,0,1.0,8054,8054,0,0.0,0,0,0,1,0,0,0.0,0.347230509,176124000000.0,0.045830668,0.5,0,0,debit,Normal
401,CASH_IN,93458.01,C1295877827,1495210.35,1588668.36,C579347605,3128029.86,3034571.85,0,0,1,2,17,2,1,0,0,0,0,0,1.0,386511,386511,0,0.0,0,0,0,1,0,0,-0.062504924,-0.029877595,0.062504924,0.029877595,0.666666667,0,0,credit,Normal
212,CASH_OUT,221161.87,C1906588770,0.0,0.0,C418277349,383322.89,604484.76,0,0,1,2,20,1,0,1,0,0,0,0,1.0,196982,196982,0,0.0,0,0,0,1,0,0,0.0,0.576959727,221162000000.0,0.576959727,0.666666667,0,0,debit,Normal
549,CASH_OUT,1057053.6,C2060205709,1057053.6,0.0,C1377648519,0.0,1057053.6,1,0,1,1,21,1,0,1,0,0,0,0,1.0,441813,441813,0,1.0,0,0,0,1,0,0,1.0,1057050000000.0,1.0,1057050000000.0,1.0,0,0,debit,Account Takeover Fraud
44,CASH_OUT,44931.26,C880290900,7162.0,0.0,C1555088991,0.0,44931.26,0,0,1,3,20,1,0,1,0,0,0,0,1.0,62216,62216,0,0.0,0,0,0,1,0,0,1.0,44931260000.0,6.27356325,44931260000.0,0.5,0,0,debit,Normal
714,TRANSFER,10000000.0,C131412689,10390763.24,390763.24,C1846567377,0.0,0.0,1,0,1,1,18,1,0,0,0,0,1,0,1.0,456261,456261,0,1.0,0,0,0,1,0,0,0.962393211,0.0,0.962393211,10000000000000.0,1.0,0,0,transfer,Fake Transfer Fraud
311,TRANSFER,268366.47,C1593902970,268366.47,0.0,C2132178163,0.0,0.0,1,0,1,1,23,5,0,0,0,0,1,0,1.0,314112,314112,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,268366000000.0,1.0,0,0,transfer,Fake Transfer Fraud
254,PAYMENT,7702.48,C1762886010,215123.78,207421.3,M1864464875,0.0,0.0,0,0,1,1,14,3,0,0,0,1,0,0,1.0,242787,242787,0,0.0,0,0,0,1,0,0,0.035804875,0.0,0.035804875,7702480000.0,1.0,0,0,upi,Normal
355,PAYMENT,11394.43,C1263832485,204545.0,193150.57,M185012592,0.0,0.0,0,0,1,1,19,0,0,0,0,1,0,0,1.0,366298,366298,0,0.0,0,0,0,1,0,0,0.055706226,0.0,0.055706226,11394430000.0,1.0,0,0,upi,Normal
595,CASH_OUT,82338.14,C946109782,151163.0,68824.86,C1229075500,1039739.65,1122077.8,0,0,1,1,19,3,0,1,0,0,0,0,1.0,447577,447577,0,0.0,0,0,0,1,0,0,0.54469771,0.079191123,0.54469771,0.079191113,1.0,0,0,debit,Normal
234,CASH_IN,270453.71,C1386819583,374087.17,644540.88,C1654417316,1699717.57,1429263.86,0,0,1,3,18,2,1,0,0,0,0,0,1.0,170186,170186,0,0.0,0,0,0,1,0,0,-0.722969756,-0.159116853,0.722969756,0.159116853,0.5,0,0,credit,Normal
585,PAYMENT,36808.11,C634231946,0.0,0.0,M371932067,0.0,0.0,0,0,1,1,9,3,0,0,0,1,0,0,1.0,444988,444988,0,0.0,0,0,0,1,0,0,0.0,0.0,36808110000.0,36808110000.0,1.0,0,0,upi,Normal
231,CASH_IN,377679.0,C730505497,3298897.08,3676576.09,C1656165077,1232307.2,854628.2,0,0,1,2,15,2,1,0,0,0,0,0,1.0,177552,177552,0,0.0,0,0,0,1,0,0,-0.114486448,-0.306481209,0.114486445,0.306481209,0.666666667,0,0,credit,Normal
329,CASH_OUT,323407.24,C330949920,36444.0,0.0,C622360888,1291366.17,1614773.41,0,0,1,1,17,6,0,1,0,0,0,0,1.0,331706,331706,0,0.0,0,0,0,1,0,1,1.0,0.250438061,8.874087367,0.250438061,1.0,0,0,debit,Normal
371,CASH_OUT,301579.76,C1420118685,20935.0,0.0,C624084868,0.0,301579.76,0,0,1,1,11,1,0,1,0,0,0,0,1.0,376038,376038,0,0.0,0,0,0,1,0,0,1.0,301580000000.0,14.4055295,301580000000.0,1.0,0,0,debit,Normal
36,TRANSFER,32382.96,C1291212648,32382.96,0.0,C301302016,0.0,0.0,1,0,1,1,12,1,0,0,0,0,1,0,1.0,50870,50870,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,32382960000.0,1.0,0,0,transfer,Fake Transfer Fraud
375,CASH_OUT,161184.22,C139693683,0.0,0.0,C1845029438,818968.65,980152.88,0,0,1,3,15,1,0,1,0,0,0,0,1.0,196494,196494,0,0.0,0,0,0,1,0,0,0.0,0.196813675,161184000000.0,0.196813663,0.5,0,0,debit,Normal
250,CASH_OUT,171824.66,C888219476,0.0,0.0,C1254396665,1823003.07,1994827.73,0,0,1,2,10,3,0,1,0,0,0,0,1.0,231818,231818,0,0.0,0,0,0,1,0,0,0.0,0.094253632,171825000000.0,0.094253632,0.666666667,0,0,debit,Normal
378,CASH_IN,131682.92,C2030788420,184.0,131866.92,C1678364822,240749.48,47798.42,0,0,1,2,18,1,1,0,0,0,0,0,1.0,186497,186497,0,0.0,0,0,0,1,0,0,-715.6680396,-0.801459924,715.6680396,0.546970735,0.666666667,0,0,credit,Normal
404,CASH_OUT,294257.92,C273749711,0.0,0.0,C1019577857,485225.69,779483.61,0,0,1,1,20,2,0,1,0,0,0,0,1.0,424609,424609,0,0.0,0,0,0,1,0,0,0.0,0.606435162,294258000000.0,0.606435162,1.0,0,0,debit,Normal
403,CASH_IN,186007.64,C1433949153,129553.0,315560.64,C913338278,232860.51,46852.87,0,0,1,1,19,2,1,0,0,0,0,0,1.0,422193,422193,0,0.0,0,0,0,1,0,0,-1.435764822,-0.798794265,1.435764822,0.798794265,1.0,0,0,credit,Normal
236,PAYMENT,4390.86,C1880521469,59533.0,55142.14,M192098549,0.0,0.0,0,0,1,1,20,2,0,0,0,1,0,0,1.0,224320,224320,0,0.0,0,0,0,1,0,0,0.07375506,0.0,0.07375506,4390860000.0,1.0,0,0,upi,Normal
203,CASH_OUT,333646.16,C2089454886,16265.0,0.0,C1148346060,292521.14,868794.35,0,0,1,2,11,1,0,1,0,0,0,0,1.0,176077,176077,0,0.0,0,0,0,1,0,0,1.0,1.97002244,20.51313618,1.140588198,0.666666667,0,0,debit,Normal
276,CASH_IN,28637.38,C146852488,261.85,28899.23,C1877851136,3143254.93,3114617.55,0,0,1,2,12,4,1,0,0,0,0,0,1.0,81675,81675,0,0.0,0,0,0,1,0,0,-109.3655906,-0.009110741,109.3655906,0.009110741,0.666666667,0,0,credit,Normal
613,CASH_OUT,1425062.97,C792347661,1425062.97,0.0,C54004768,0.0,1425062.97,1,0,1,1,13,4,0,1,0,0,0,0,1.0,449353,449353,0,1.0,0,0,0,1,0,0,1.0,1425060000000.0,1.0,1425060000000.0,1.0,0,0,debit,Account Takeover Fraud
192,PAYMENT,5668.14,C624008503,92842.0,87173.86,M1974503116,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,1.0,171026,171026,0,0.0,0,0,0,1,1,0,0.061051464,0.0,0.061051464,5668140000.0,1.0,0,0,upi,Normal
184,CASH_IN,94131.65,C564263236,124452.0,218583.65,C167149076,0.0,0.0,0,0,1,1,16,0,1,0,0,0,0,0,1.0,154358,154358,0,0.0,0,0,0,1,0,0,-0.756369122,0.0,0.756369122,94131650000.0,1.0,0,0,credit,Normal
525,CASH_OUT,27597.9,C467765417,0.0,0.0,C1493679359,554256.65,581854.56,0,0,1,2,21,0,0,1,0,0,0,0,1.0,186117,186117,0,0.0,0,0,0,1,0,0,0.0,0.049792655,27597900000.0,0.049792637,0.666666667,0,0,debit,Normal
371,TRANSFER,501059.25,C1176587237,94.0,0.0,C65860650,2863002.98,3364062.23,0,0,1,2,11,1,0,0,0,0,1,0,1.0,275338,275338,0,0.0,0,0,0,1,0,0,0.999999989,0.175011781,5330.417496,0.175011781,0.666666667,0,0,transfer,Normal
184,CASH_IN,140642.28,C350904265,14883.0,155525.28,C1279294290,0.0,0.0,0,0,1,3,16,0,1,0,0,0,0,0,1.0,154478,154478,0,0.0,0,0,0,1,0,0,-9.449860915,0.0,9.449860915,140642000000.0,0.5,0,0,credit,Normal
254,PAYMENT,5859.18,C804646664,0.0,0.0,M1699225733,0.0,0.0,0,0,1,1,14,3,0,0,0,1,0,0,1.0,242602,242602,0,0.0,0,0,0,1,0,0,0.0,0.0,5859180000.0,5859180000.0,1.0,0,0,upi,Normal
348,PAYMENT,23460.67,C648959967,30704.0,7243.33,M1399900060,0.0,0.0,0,0,1,1,12,0,0,0,0,1,0,0,1.0,349309,349309,0,0.0,0,0,0,1,0,0,0.764091649,0.0,0.764091649,23460670000.0,1.0,0,0,upi,Normal
159,PAYMENT,19413.93,C1493395093,0.0,0.0,M359350386,0.0,0.0,0,0,1,1,15,6,0,0,0,1,0,0,1.0,122702,122702,0,0.0,0,0,0,1,0,1,0.0,0.0,19413930000.0,19413930000.0,1.0,0,0,upi,Normal
225,PAYMENT,16826.1,C1787831456,171096.0,154269.9,M224227903,0.0,0.0,0,0,1,1,9,2,0,0,0,1,0,0,1.0,202840,202840,0,0.0,0,0,0,1,0,0,0.098343035,0.0,0.098343035,16826100000.0,1.0,0,0,upi,Normal
186,CASH_IN,355927.55,C492178706,67313.0,423240.55,C88509640,976883.9,620956.35,0,0,1,4,18,0,1,0,0,0,0,0,1.0,159844,159844,0,0.0,0,0,0,1,0,0,-5.287649488,-0.364349899,5.287649488,0.364349899,0.4,0,0,credit,Normal
380,CASH_IN,258984.69,C1324713115,2089051.81,2348036.5,C1936965683,9565782.22,9306797.53,0,0,1,2,20,1,1,0,0,0,0,0,1.0,16908,16908,0,0.0,0,0,0,1,0,0,-0.123972363,-0.027074073,0.123972363,0.027074073,0.666666667,0,0,credit,Normal
262,PAYMENT,4482.61,C1647510274,23031.17,18548.56,M40152879,0.0,0.0,0,0,1,1,22,3,0,0,0,1,0,0,1.0,258677,258677,0,0.0,0,0,0,1,0,0,0.194632318,0.0,0.194632318,4482610000.0,1.0,0,0,upi,Normal
394,CASH_OUT,92910.98,C474813246,2511.81,0.0,C146886216,1924148.47,2017059.45,0,0,1,2,10,2,0,1,0,0,0,0,1.0,119774,119774,0,0.0,0,0,0,1,0,0,1.0,0.048286804,36.98965287,0.048286804,0.666666667,0,0,debit,Normal
249,PAYMENT,19063.31,C1992669762,31218.0,12154.69,M1261302997,0.0,0.0,0,0,1,1,9,3,0,0,0,1,0,0,1.0,231200,231200,0,0.0,0,0,0,1,0,0,0.610651227,0.0,0.610651227,19063310000.0,1.0,0,0,upi,Normal
624,CASH_OUT,24366.07,C1479830551,24366.07,0.0,C956072695,8949.48,33315.54,1,0,1,2,0,5,0,1,0,0,0,0,1.0,293139,293139,0,0.5,0,0,0,1,1,1,1.0,2.72262299,1.0,2.722624107,0.666666667,0,0,debit,Account Takeover Fraud
156,CASH_OUT,157524.15,C1297090313,0.0,0.0,C783587751,1124829.69,1282353.84,0,0,1,2,12,6,0,1,0,0,0,0,1.0,114936,114936,0,0.0,0,0,0,1,0,1,0.0,0.140042667,157524000000.0,0.140042667,0.666666667,0,0,debit,Normal
204,PAYMENT,3576.14,C1511931586,0.0,0.0,M1727737004,0.0,0.0,0,0,1,1,12,1,0,0,0,1,0,0,1.0,177941,177941,0,0.0,0,0,0,1,0,0,0.0,0.0,3576140000.0,3576140000.0,1.0,0,0,upi,Normal
373,TRANSFER,4294676.05,C975117365,4294676.05,0.0,C1981314185,0.0,0.0,1,0,1,1,13,1,0,0,0,0,1,0,1.0,379697,379697,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,4294680000000.0,1.0,0,0,transfer,Fake Transfer Fraud
283,PAYMENT,7203.86,C1804358940,20158.0,12954.14,M359833051,0.0,0.0,0,0,1,1,19,4,0,0,0,1,0,0,1.0,278570,278570,0,0.0,0,0,0,1,0,0,0.357369779,0.0,0.357369779,7203860000.0,1.0,0,0,upi,Normal
282,CASH_IN,198042.26,C454706439,4389042.94,4587085.19,C1918507227,702687.11,504644.85,0,0,1,3,18,4,1,0,0,0,0,0,1.0,183262,183262,0,0.0,0,0,0,1,0,0,-0.045121967,-0.281835624,0.045121969,0.281835624,0.5,0,0,credit,Normal
205,CASH_OUT,93436.81,C438862157,11268.0,0.0,C1308396883,557963.84,651400.65,0,0,1,3,13,1,0,1,0,0,0,0,1.0,181683,181683,0,0.0,0,0,0,1,0,0,1.0,0.167460332,8.292226659,0.167460332,0.5,0,0,debit,Normal
385,CASH_OUT,620512.76,C2009642313,620512.76,0.0,C826590621,0.0,620512.76,1,0,1,1,1,2,0,1,0,0,0,0,1.0,399065,399065,0,1.0,0,0,0,1,1,0,1.0,620513000000.0,1.0,620513000000.0,1.0,0,0,debit,Account Takeover Fraud
380,CASH_IN,142605.32,C704118691,1424809.48,1567414.8,C933447958,8047821.41,7905216.09,0,0,1,2,20,1,1,0,0,0,0,0,1.0,82967,82967,0,0.0,0,0,0,1,0,0,-0.10008729,-0.017719742,0.10008729,0.017719742,0.666666667,0,0,credit,Normal
36,CASH_IN,320604.82,C2028434308,12071.0,332675.82,C94985162,0.0,0.0,0,0,1,1,12,1,1,0,0,0,0,0,1.0,50711,50711,0,0.0,0,0,0,1,0,0,-26.55992213,0.0,26.55992213,320605000000.0,1.0,0,0,credit,Normal
439,PAYMENT,4384.7,C711706508,0.0,0.0,M435539412,0.0,0.0,0,0,1,1,7,4,0,0,0,1,0,0,1.0,430835,430835,0,0.0,0,0,0,1,0,0,0.0,0.0,4384700000.0,4384700000.0,1.0,0,0,upi,Normal
398,PAYMENT,7571.71,C807444922,106362.3,98790.59,M1473298847,0.0,0.0,0,0,1,1,14,2,0,0,0,1,0,0,1.0,409534,409534,0,0.0,0,0,0,1,0,0,0.071187912,0.0,0.071187912,7571710000.0,1.0,0,0,upi,Normal
41,CASH_OUT,2885466.96,C866414395,2885466.96,0.0,C315595990,28131.01,3268477.05,1,0,1,1,17,1,0,1,0,0,0,0,1.0,63015,63015,0,1.0,0,0,0,1,0,0,1.0,115.1876893,1.0,102.5724622,1.0,0,0,debit,Account Takeover Fraud
19,CASH_OUT,29142.56,C1674279244,0.0,0.0,C122390008,1454827.74,1734003.6,0,0,1,9,19,0,0,1,0,0,0,0,1.0,15061,15061,0,0.0,0,0,0,1,0,0,0.0,0.191896162,29142560000.0,0.020031622,0.2,0,0,debit,Normal
333,CASH_OUT,50718.44,C730637273,0.0,0.0,C791070929,209106.64,259825.08,0,0,1,1,21,6,0,1,0,0,0,0,1.0,340710,340710,0,0.0,0,0,0,1,0,1,0.0,0.242548204,50718440000.0,0.242548204,1.0,0,0,debit,Normal
281,PAYMENT,1697.74,C497473107,1879.0,181.26,M445197405,0.0,0.0,0,0,1,1,17,4,0,0,0,1,0,0,0.999999999,273866,273866,0,0.0,0,0,0,1,0,0,0.903533794,0.0,0.903533794,1697740000.0,1.0,0,0,upi,Normal
403,PAYMENT,6761.34,C415179386,1804.0,0.0,M678516488,0.0,0.0,0,0,1,1,19,2,0,0,0,1,0,0,1.0,422476,422476,0,0.0,0,0,0,1,0,0,0.999999999,0.0,3.747971173,6761340000.0,1.0,0,0,upi,Normal
41,CASH_OUT,130072.72,C480479641,0.0,0.0,C883229197,1061150.57,1191223.29,0,0,1,4,17,1,0,1,0,0,0,0,1.0,9091,9091,0,0.0,0,0,0,1,0,0,0.0,0.122577063,130073000000.0,0.122577063,0.4,0,0,debit,Normal
289,PAYMENT,4437.11,C282349218,12142.0,7704.89,M158285772,0.0,0.0,0,0,1,1,1,5,0,0,0,1,0,0,1.0,284994,284994,0,0.0,0,0,0,1,1,1,0.365434854,0.0,0.365434854,4437110000.0,1.0,0,0,upi,Normal
307,PAYMENT,16906.28,C1059639828,0.0,0.0,M849748745,0.0,0.0,0,0,1,1,19,5,0,0,0,1,0,0,1.0,308229,308229,0,0.0,0,0,0,1,0,1,0.0,0.0,16906280000.0,16906280000.0,1.0,0,0,upi,Normal
303,TRANSFER,678906.76,C1943063051,0.0,0.0,C1536925089,2909534.76,3588441.53,0,0,1,2,15,5,0,0,0,0,1,0,1.0,24300,24300,0,0.0,0,0,0,1,0,1,0.0,0.233338601,678907000000.0,0.233338597,0.666666667,0,0,transfer,Normal
165,PAYMENT,13265.78,C1730128017,0.0,0.0,M6503803,0.0,0.0,0,0,1,1,21,6,0,0,0,1,0,0,1.0,136815,136815,0,0.0,0,0,0,1,0,1,0.0,0.0,13265780000.0,13265780000.0,1.0,0,0,upi,Normal
236,CASH_OUT,173487.84,C693560237,52209.0,0.0,C608826769,677232.82,850720.66,0,0,1,2,20,2,0,1,0,0,0,0,1.0,224638,224638,0,0.0,0,0,0,1,0,0,1.0,0.256171637,3.322948917,0.256171637,0.666666667,0,0,debit,Normal
186,CASH_IN,144804.4,C1229003491,3264700.45,3409504.85,C336736061,644329.07,499524.67,0,0,1,4,18,0,1,0,0,0,0,0,1.0,109532,109532,0,0.0,0,0,0,1,0,0,-0.044354575,-0.224736717,0.044354575,0.224736717,0.4,0,0,credit,Normal
337,CASH_OUT,46073.56,C1488400986,46073.56,0.0,C152501477,1962.98,48036.54,1,0,1,1,1,0,0,1,0,0,0,0,1.0,343386,343386,0,1.0,0,0,0,1,1,0,1.0,23.4712325,1.0,23.4712325,1.0,0,0,debit,Account Takeover Fraud
213,TRANSFER,1835523.44,C1909573304,1835523.44,0.0,C649284727,0.0,0.0,1,0,1,1,21,1,0,0,0,0,1,0,1.0,199048,199048,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,1835520000000.0,1.0,0,0,transfer,Fake Transfer Fraud
284,CASH_OUT,5731.42,C151178549,0.0,0.0,C2137345526,3788799.33,3863417.19,0,0,1,7,20,4,0,1,0,0,0,0,1.0,9419,9419,0,0.0,0,0,0,1,0,0,0.0,0.019694329,5731420000.0,0.001512727,0.25,0,0,debit,Normal
490,CASH_OUT,160521.96,C1060335553,45514.0,0.0,C1733612425,257984.58,418506.54,0,0,1,1,10,6,0,1,0,0,0,0,1.0,433273,433273,0,0.0,0,0,0,1,0,1,1.0,0.622215328,3.526869974,0.622215328,1.0,0,0,debit,Normal
237,TRANSFER,108487.95,C432052944,8084.0,0.0,C1893692366,186264.32,294752.26,0,0,1,2,21,2,0,0,0,0,1,0,1.0,155095,155095,0,0.0,0,0,0,1,0,0,1.0,0.582440802,13.42008288,0.582440856,0.666666667,0,0,transfer,Normal
302,CASH_OUT,252421.24,C1475227870,0.0,0.0,C1515963294,20835067.99,21087489.22,0,0,1,2,14,5,0,1,0,0,0,0,1.0,131037,131037,0,0.0,0,0,0,1,0,1,0.0,0.01211521,252421000000.0,0.012115211,0.666666667,0,0,debit,Normal
205,CASH_OUT,122666.24,C591000084,0.0,0.0,C1780365144,790291.35,912957.6,0,0,1,2,13,1,0,1,0,0,0,0,1.0,181992,181992,0,0.0,0,0,0,1,0,0,0.0,0.155216491,122666000000.0,0.155216478,0.666666667,0,0,debit,Normal
326,CASH_OUT,829645.3,C1555099712,829645.3,0.0,C846177864,0.0,829645.3,1,0,1,1,14,6,0,1,0,0,0,0,1.0,326083,326083,0,1.0,0,0,0,1,0,1,1.0,829645000000.0,1.0,829645000000.0,1.0,0,0,debit,Account Takeover Fraud
347,PAYMENT,24240.84,C1023366824,0.0,0.0,M1902275082,0.0,0.0,0,0,1,1,11,0,0,0,0,1,0,0,1.0,347542,347542,0,0.0,0,0,0,1,0,0,0.0,0.0,24240840000.0,24240840000.0,1.0,0,0,upi,Normal
351,PAYMENT,11930.51,C1383828589,15668.0,3737.49,M323111720,0.0,0.0,0,0,1,1,15,0,0,0,0,1,0,0,1.0,354944,354944,0,0.0,0,0,0,1,0,0,0.76145711,0.0,0.76145711,11930510000.0,1.0,0,0,upi,Normal
33,CASH_OUT,182198.6,C856954618,0.0,0.0,C1085258906,240280.75,422479.36,0,0,1,2,9,1,0,1,0,0,0,0,1.0,43289,43289,0,0.0,0,0,0,1,0,0,0.0,0.758273853,182199000000.0,0.758273811,0.666666667,0,0,debit,Normal
34,CASH_OUT,265606.03,C1759603536,45829.0,0.0,C1389403664,263812.94,529418.97,0,0,1,2,10,1,0,1,0,0,0,0,1.0,35828,35828,0,0.0,0,0,0,1,0,0,1.0,1.006796824,5.795588601,1.006796824,0.666666667,0,0,debit,Normal
178,CASH_IN,34047.84,C427464184,3654661.0,3688708.84,C677580429,130064.15,96016.31,0,0,1,1,10,0,1,0,0,0,0,0,1.0,140482,140482,0,0.0,0,0,0,1,0,0,-0.009316279,-0.261777285,0.009316279,0.261777285,1.0,0,0,credit,Normal
34,CASH_OUT,74555.67,C1166208651,0.0,0.0,C790810719,238782.49,24012.68,0,0,1,4,10,1,0,1,0,0,0,0,1.0,31266,31266,0,0.0,0,0,0,1,0,0,0.0,-0.899437015,74555670000.0,0.312232568,0.4,0,0,debit,Normal
375,CASH_IN,356055.88,C518565007,1289.0,357344.88,C262583248,133268.29,0.0,0,0,1,4,15,1,1,0,0,0,0,0,1.0,227198,227198,0,0.0,0,0,0,1,0,0,-276.2264389,-1.0,276.2264389,2.671722433,0.4,0,0,credit,Normal
8,TRANSFER,463543.29,C139692984,0.0,0.0,C26334874,1183832.19,2068039.37,0,0,1,6,8,0,0,0,0,0,1,0,1.0,1860,1860,0,0.0,0,0,0,1,0,0,0.0,0.746902464,463543000000.0,0.391561654,0.285714286,0,0,transfer,Normal
256,CASH_IN,164422.08,C1133536064,745959.11,910381.18,C730190562,459658.66,295236.58,0,0,1,1,16,3,1,0,0,0,0,0,1.0,246606,246606,0,0.0,0,0,0,1,0,0,-0.220417001,-0.357704737,0.220417015,0.357704737,1.0,0,0,credit,Normal
161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,1,0,1,3,17,6,0,1,0,0,0,0,1.0,125421,125421,0,0.333333333,0,0,0,1,0,1,1.0,16.45845563,1.0,16.45845561,0.5,0,0,debit,Account Takeover Fraud
522,PAYMENT,24970.29,C627888777,0.0,0.0,M2058277090,0.0,0.0,0,0,1,1,18,0,0,0,0,1,0,0,1.0,436356,436356,0,0.0,0,0,0,1,0,0,0.0,0.0,24970290000.0,24970290000.0,1.0,0,0,upi,Normal
9,PAYMENT,2968.57,C817364730,195415.32,192446.75,M842365292,0.0,0.0,0,0,1,1,9,0,0,0,0,1,0,0,1.0,4194,4194,0,0.0,0,0,0,1,0,0,0.015191081,0.0,0.015191081,2968570000.0,1.0,0,0,upi,Normal
378,CASH_IN,90145.93,C728633963,18459567.52,18549713.46,C467503423,1442073.0,1351927.06,0,0,1,3,18,1,1,0,0,0,0,0,1.0,220726,220726,0,0.0,0,0,0,1,0,0,-0.004883426,-0.062511357,0.004883426,0.06251135,0.5,0,0,credit,Normal
298,CASH_IN,191085.44,C1497528679,27379157.76,27570243.2,C877409270,1189272.56,998187.12,0,0,1,3,10,5,1,0,0,0,0,0,1.0,146698,146698,0,0.0,0,0,0,1,0,1,-0.00697923,-0.160674219,0.00697923,0.160674219,0.5,0,0,credit,Normal
188,CASH_OUT,61474.97,C98288138,14619.09,0.0,C497262305,119239.23,180714.21,0,0,1,2,20,0,0,1,0,0,0,0,1.0,165195,165195,0,0.0,0,0,0,1,0,0,1.0,0.515560022,4.20511605,0.515559938,0.666666667,0,0,debit,Normal
10,CASH_OUT,605836.47,C478490467,915757.01,309920.54,C70462365,811786.72,1417623.19,0,0,1,5,10,0,0,1,0,0,0,0,1.0,8413,8413,0,0.0,0,0,0,1,0,0,0.661569023,0.74630005,0.661569023,0.74630005,0.333333333,0,0,debit,Normal
397,PAYMENT,14638.91,C614953287,0.0,0.0,M2126978057,0.0,0.0,0,0,1,1,13,2,0,0,0,1,0,0,1.0,406930,406930,0,0.0,0,0,0,1,0,0,0.0,0.0,14638910000.0,14638910000.0,1.0,0,0,upi,Normal
206,PAYMENT,4657.76,C2122040843,79243.0,74585.24,M520545172,0.0,0.0,0,0,1,1,14,1,0,0,0,1,0,0,1.0,184638,184638,0,0.0,0,0,0,1,0,0,0.058778189,0.0,0.058778189,4657760000.0,1.0,0,0,upi,Normal
59,CASH_OUT,3904257.51,C280132554,3904257.51,0.0,C858291954,0.0,3904257.51,1,0,1,2,11,2,0,1,0,0,0,0,1.0,75267,75267,0,0.5,0,0,0,1,0,0,1.0,3904260000000.0,1.0,3904260000000.0,0.666666667,0,0,debit,Account Takeover Fraud
163,CASH_IN,55297.49,C167188589,3127953.67,3183251.16,C51409599,210393.04,155095.55,0,0,1,1,19,6,1,0,0,0,0,0,1.0,130907,130907,0,0.0,0,0,0,1,0,1,-0.017678488,-0.262829464,0.017678488,0.262829464,1.0,0,0,credit,Normal
330,PAYMENT,4387.0,C1247261359,10622.0,6235.0,M565175247,0.0,0.0,0,0,1,1,18,6,0,0,0,1,0,0,1.0,333712,333712,0,0.0,0,0,0,1,0,1,0.413010732,0.0,0.413010732,4387000000.0,1.0,0,0,upi,Normal
41,PAYMENT,5599.54,C1935540585,188382.33,182782.79,M1144252263,0.0,0.0,0,0,1,1,17,1,0,0,0,1,0,0,1.0,62714,62714,0,0.0,0,0,0,1,0,0,0.029724338,0.0,0.029724338,5599540000.0,1.0,0,0,upi,Normal
304,CASH_IN,256442.45,C1078145996,25557511.65,25813954.1,C609292121,1494893.73,1238451.28,0,0,1,3,16,5,1,0,0,0,0,0,1.0,242158,242158,0,0.0,0,0,0,1,0,1,-0.010033937,-0.171545605,0.010033937,0.171545605,0.5,0,0,credit,Normal
687,CASH_OUT,123321.22,C1372400569,9976.0,0.0,C342856059,952408.53,1075729.74,0,0,1,1,15,0,0,1,0,0,0,0,1.0,453163,453163,0,0.0,0,0,0,1,0,0,1.0,0.129483521,12.3617903,0.129483532,1.0,0,0,debit,Normal
